"","mean_surf","var_surf"
"1",0.696601271629333,0.925759613513947
"2",1.23932421207428,0.848089575767517
"3",0.824757158756256,0.892514646053314
"4",0.505556106567383,0.784811437129974
"5",1.05819058418274,1.02648520469666
"6",1.04646110534668,0.921316564083099
"7",0.566135227680206,0.779999375343323
"8",1.46583735942841,1.32275676727295
"9",0.989344239234924,0.902370572090149
"10",1.52251398563385,1.3149973154068
"11",0.716638922691345,0.899116456508636
"12",1.34044587612152,1.08195698261261
"13",1.08460938930511,0.928687155246735
"14",0.615103781223297,0.74941498041153
"15",0.740235984325409,0.855764031410217
"16",0.80336856842041,0.89705491065979
"17",1.12445104122162,0.85570901632309
"18",0.912369072437286,0.852158188819885
"19",1.79586338996887,0.928601920604706
"20",1.8785457611084,0.941201448440552
"21",1.71928572654724,0.59904158115387
"22",0.820958375930786,0.942092537879944
"23",0.78824120759964,0.833463728427887
"24",1.59410452842712,1.42558085918427
"25",0.771845281124115,0.956592559814453
"26",0.438111364841461,0.667583167552948
"27",0.859804213047028,0.896023869514465
"28",0.795294284820557,0.946766674518585
"29",1.05524492263794,1.03080546855927
"30",1.1459846496582,1.05157852172852
"31",1.73816525936127,1.26931405067444
"32",0.810750722885132,0.740547657012939
"33",1.55404472351074,1.18401277065277
"34",2.11914539337158,1.74116635322571
"35",0.895688951015472,1.02424085140228
"36",0.987575531005859,0.933455109596252
"37",0.684004306793213,0.843579530715942
"38",0.60225510597229,0.687710464000702
"39",0.692210853099823,0.795231938362122
"40",1.3373259305954,0.829855799674988
"41",0.987989544868469,1.30637860298157
"42",0.476725459098816,0.728484332561493
"43",0.92173182964325,0.89002913236618
"44",0.819383919239044,0.660433650016785
"45",1.99919867515564,1.24174296855927
"46",2.25547337532043,1.07268929481506
"47",1.19406831264496,0.958190262317657
"48",1.00439977645874,0.975677669048309
"49",0.939847707748413,0.959277749061584
"50",0.986396610736847,0.941567420959473
"51",1.02855956554413,0.958946585655212
"52",1.08045637607574,1.17579507827759
"53",0.522943496704102,0.759405791759491
"54",0.529645264148712,0.67284369468689
"55",0.926512956619263,0.969588816165924
"56",0.93012547492981,0.929496169090271
"57",0.614611446857452,0.662034451961517
"58",0.750103652477264,0.853739678859711
"59",0.890772521495819,0.913353264331818
"60",0.764236092567444,0.870265066623688
"61",0.600871443748474,0.828014969825745
"62",0.771467089653015,0.711150705814362
"63",0.617263674736023,0.735295295715332
"64",0.820981681346893,0.720942854881287
"65",0.730773329734802,0.72311794757843
"66",2.0576319694519,1.17654001712799
"67",1.24384105205536,1.12711691856384
"68",1.98552680015564,1.00479769706726
"69",0.85490894317627,0.919423043727875
"70",1.33256816864014,1.34728419780731
"71",1.16767776012421,0.949688315391541
"72",0.723361253738403,0.919784367084503
"73",0.719394624233246,0.935764789581299
"74",1.83212900161743,1.46367383003235
"75",0.461039781570435,0.742161333560944
"76",1.17312180995941,0.687988460063934
"77",0.788770735263824,0.789203822612762
"78",0.680646121501923,0.773972272872925
"79",0.698130369186401,0.899343848228455
"80",0.994047224521637,0.875948309898376
"81",0.916642904281616,1.03559684753418
"82",0.98337334394455,1.06091034412384
"83",0.532527804374695,0.651139497756958
"84",0.663923501968384,0.785054683685303
"85",1.35133862495422,0.938728749752045
"86",0.831505358219147,0.854156851768494
"87",0.959563672542572,0.807224988937378
"88",0.70108562707901,0.646403193473816
"89",1.34101283550262,0.91278749704361
"90",1.55085468292236,0.958280801773071
"91",0.522205412387848,0.683631777763367
"92",0.52547425031662,0.707885563373566
"93",1.0578681230545,1.1764897108078
"94",0.671863615512848,0.742458403110504
"95",1.3658527135849,0.743415594100952
"96",0.663320660591125,0.82413512468338
"97",0.427056550979614,0.620022535324097
"98",1.49731576442719,0.67641294002533
"99",0.456879764795303,0.630704760551453
"100",0.886132061481476,0.985462069511414
"101",0.581088662147522,0.884243667125702
"102",0.683545589447021,0.922548949718475
"103",1.14827442169189,0.974213540554047
"104",0.674035489559174,0.801036894321442
"105",0.893397986888885,0.828657686710358
"106",0.850314736366272,0.762034595012665
"107",0.771071374416351,0.862440586090088
"108",0.767888784408569,0.842455565929413
"109",0.896037697792053,0.872974336147308
"110",0.817759275436401,0.783087074756622
"111",1.03120839595795,0.999186754226685
"112",0.728571653366089,0.7474445104599
